sentence1,sentence2,labels,binary,normalized,score
정 총리는 이날 정부서울청사에서 열린 코로나19 감염병 전문가 회의에서 이같이 말했다.,정 장관은 이날 정부서울청사에서 열린 코로나19에 대응해 감염병 전문가들과 만난 자리에서 말했다.,"{'label': 3.7, 'real-label': 3.666666666666667, 'binary-label': 1}",1,0.74,3.7
인테리어와 주방 저장이 모두 탁월했다.,인테리어와 주방 저장 공간이 모두 탁월했다.,"{'label': 3.0, 'real-label': 3.0, 'binary-label': 1}",1,0.6,3.0
약속이 바뀐 곳,오늘 내가 어떻게 해야 할까 오후에,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
이달 28일부터 시행되는 자동차관리법 시행령 개정안은 무단 차량에 대한 의무요건인 방치 기간을 2개월 이상 명시했다.,지난 11월 15일 세계 최대 메가인이 출시됐다.,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
덕분에 아주 저렴한 에스프레소 파더를 샀다,덕분에 최고의 휴가를 보낼 수 있었다,"{'label': 0.2, 'real-label': 0.2, 'binary-label': 0}",0,0.04,0.2
그동안 절도나 횡령 사건에서만 취소가 가능했다.,지원금액은 입원이나 고립이 14일 이상 발생할 경우 4인 가구를 기준으로 123만원이다.,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
인원 제한 없이 가격이 같았기 때문에 가족여행에 적합했다.,가족 여행에 적합했던 것은 사람 수에 대한 제약 없이 그저 같은 가격에 불과했기 때문이다.,"{'label': 4.3, 'real-label': 4.333333333333333, 'binary-label': 1}",1,0.86,4.3
지난해 우리나라에서 태풍이 얼마나 많았나요 ,지난해 황사의 날짜가 어떻게 되었나요 ,"{'label': 0.2, 'real-label': 0.16666666666666602, 'binary-label': 0}",0,0.04,0.2
미세먼지가 높을 때는 운동이 금지된다.,내일의 황사지수는 오늘 말고는 어때 ,"{'label': 0.2, 'real-label': 0.16666666666666602, 'binary-label': 0}",0,0.04,0.2
다시 바르셀을 방문하면 무조건 집에 머물게 된다.,바르셀로 돌아가면 무슨 일이 있어도 여기 있을 거야,"{'label': 3.7, 'real-label': 3.666666666666667, 'binary-label': 1}",1,0.74,3.7
네가 맞을 거고 왼쪽 어느 방향으로든 에어컨을 꺼내는 게 좋을 거야,국내 방송 모니터링이 먼저 해외가 아니다.,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
다만 개인 물건이 많아 조금 어려울 수도 있다.,많은 장거리 해외 여행객들이 조금 불편할 수도 있다.,"{'label': 1.8, 'real-label': 1.833333333333333, 'binary-label': 0}",0,0.36,1.8
거실과 인테리어 조명을 확인해 보세요,외출할 때는 보안 모드를 확인하는 데 협조해 주십시오,"{'label': 0.4, 'real-label': 0.4, 'binary-label': 0}",0,0.08,0.4
그 실험실의 이메일 서버가 왜 고장났을까 ,와디즈와 종양에서 나오는 것과는 차이가 있다.,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
그동안 450여명의 아티스트가 대상이 됐지만 올해부터 800여명으로 확대된다.,배우자 출산 예정일이 동원훈련 기간과 겹치면 훈련기간 전후 14일이 연기 대상이었지만 연기기간은 후후 21일로 연장된다.,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
침실에 누워 있을 때 도루강 풍경을 보니 정말 좋았다.,지리적 위치와 침대 매트리스가 정말 좋았다.,"{'label': 0.4, 'real-label': 0.42857142857142805, 'binary-label': 0}",0,0.08,0.4
태풍이 오거나 폭염이 오는가 ,태풍이 오거나 폭염이 오면 말씀드리겠습니다.,"{'label': 4.1, 'real-label': 4.142857142857143, 'binary-label': 1}",1,0.82,4.1
처음 도착했을 때 마을에 없어서 이사할 때 걱정이 된다.,5분짜리 시장은 회원 전용 시장이었기 때문에 가능하지 않았다.,"{'label': 0.30000000000000004, 'real-label': 0.33333333333333304, 'binary-label': 0}",0,0.06000000000000001,0.30000000000000004
이 가격에 머물 곳을 구하기가 어려울 것이다,이 가격으로는 붐비는 곳을 찾기가 어려울 것으로 보인다.,"{'label': 3.0, 'real-label': 3.0, 'binary-label': 1}",1,0.6,3.0
열대야에서 무엇을 싫어하고 습도가 높은가 ,열대야에서 무엇을 싫어하고 습도가 높은가 ,"{'label': 4.3, 'real-label': 4.2857142857142865, 'binary-label': 1}",1,0.86,4.3
호텔 근처에는 음식점과 쇼핑몰 기타 편의점이 있다.,그 호텔 근처에 편의점이 있다,"{'label': 4.8, 'real-label': 4.833333333333333, 'binary-label': 1}",1,0.96,4.8
글로벌 트렌드 때문에 저소득 국가의 부채 취약 위험을 지속적으로 다루겠다.,글로벌 트렌드에 끊임없이 대응하며 전방위적으로 모든 건강노동자에 대한 감사와 지원을 표한다.,"{'label': 2.4, 'real-label': 2.4, 'binary-label': 0}",0,0.48,2.4
이례적인 것은 한국 정세에 대한 보도가 국내 언론과는 전혀 다르다는 점이다.,그러나 이례적인 것은 한국의 상황에 대한 보도가 한국 언론과는 전혀 다르다는 점이다.,"{'label': 4.3, 'real-label': 4.2857142857142865, 'binary-label': 1}",1,0.86,4.3
특히 할아버지는 너무 달콤하고 친절하다.,그리고 마스터의 할아버지는 아주 친절하고 빠르게 대답한다,"{'label': 3.2, 'real-label': 3.166666666666667, 'binary-label': 1}",1,0.64,3.2
호스트는 매우 친절하고 무엇보다 방은 매워 깨끗하다.,주인은 매우 친절하고 무엇보다 방이 아주 깨끗하다.,"{'label': 4.7, 'real-label': 4.714285714285714, 'binary-label': 1}",1,0.9400000000000001,4.7
우선 데이터 인공지능 분야에서는 8월까지 건강 등 민감한 정보에 대한 가이드라인이 마련돼 자료 활용을 강화한다.,우선 데이터와 인공지능 분야에서는 8월까지 건강 등 중요 정보에 대한 가이드라인이 마련돼 자료 활용을 늘릴 예정이다.,"{'label': 3.7, 'real-label': 3.666666666666667, 'binary-label': 1}",1,0.74,3.7
그곳은 10분간 산책하고 좋은 곳과 깨끗한 곳이다,스트리트에서 10분이 지나서 깨끗하다,"{'label': 4.0, 'real-label': 4.0, 'binary-label': 1}",1,0.8,4.0
삼촌의 나이트클럽에 뭔가를 가지고 독서를 할 거야,독서와 수면등에서 무엇을 원하세요 ,"{'label': 3.0, 'real-label': 3.0, 'binary-label': 1}",1,0.6,3.0
조용한 호스트의 좋은 날씨를 향한 완벽한 여행이었다,호스트의 위치에 대한 모든 것이 완벽했다,"{'label': 3.2, 'real-label': 3.166666666666667, 'binary-label': 1}",1,0.64,3.2
한 번 한 약속을 어기지 마라,다음 주에 저녁 식사를 하기로 결정했나요 ,"{'label': 0.1, 'real-label': 0.14285714285714202, 'binary-label': 0}",0,0.02,0.1
금융위원회와 금융권이 26일 금융위험대응그룹 간담회에서 코로나19 스캔들의 장기화를 고려해 취약계층 개인채무자의 재편성을 강화하기 위한 대책 적용을 연장하기로 했다.,금융위원회와 금융권이 26일 금융위험대응그룹 간담회에서 개인부채자 재활에 대한 장기적인 지원을 강화하는 방안을 고려해 신청기간을 연장하기로 했다.,"{'label': 3.6, 'real-label': 3.571428571428572, 'binary-label': 1}",1,0.72,3.6
슈퍼마켓이 세 곳 있고 시장에 가깝다.,큰 슈퍼마켓이 있고 역 근처에 있다,"{'label': 2.1, 'real-label': 2.1428571428571432, 'binary-label': 0}",0,0.42000000000000004,2.1
위치 소유주와 소통하는 것이 좋았다.,주인과의 모든 소통에도 위치가 좋았다.,"{'label': 4.1, 'real-label': 4.142857142857143, 'binary-label': 1}",1,0.82,4.1
내일 그 영화를 보기로 결정했니 모레 그 영화를 보기로 했나요 ,내일 그 영화를 보기로 결정했니 전날 그를 만나기로 결정했니 ,"{'label': 4.7, 'real-label': 4.714285714285714, 'binary-label': 1}",1,0.9400000000000001,4.7
고령 65세 이상 독거노인이 숨진 사건 가운데 43세가 됐다.,여성 516세 고령 준비가 부진한 65세 이상 329명의 고용률도 역대 최고치를 기록했다.,"{'label': 0.30000000000000004, 'real-label': 0.33333333333333304, 'binary-label': 0}",0,0.06000000000000001,0.30000000000000004
이 영상은 약 30초로 미국과 영국 내 주요 건물의 대형 전자판이 총 13개다.,이 영상은 영국 주요 건물에서 총 13개의 대형 전자판을 통해 약 30초간 공개된다.,"{'label': 3.4, 'real-label': 3.4, 'binary-label': 1}",1,0.6799999999999999,3.4
부엌 싱크대 뒤에 샤워 부스와 화장실이 있다,부엌 싱크대 뒤에는 샤워 부스와 화장실이 있다.,"{'label': 4.2, 'real-label': 4.166666666666667, 'binary-label': 1}",1,0.8400000000000001,4.2
우리가 올해 코로나 검역에 뭔가 있다면 말이다.,올해 코로나 검역과 같다.,"{'label': 3.4, 'real-label': 3.428571428571428, 'binary-label': 1}",1,0.6799999999999999,3.4
다만 종교시설 등 4대 시설에 대한 운영정지 권고가 강력하게 해제되는 등 일부 제한이 완화될 전망이다.,그러나 종교시설을 포함한 4대 시설의 운영을 중단하기 위한 강력한 권고를 철회하는 등 일부 제한이 완화될 전망이다.,"{'label': 3.6, 'real-label': 3.571428571428572, 'binary-label': 1}",1,0.72,3.6
그 집은 깨끗하고 호스트는 매우 친절하다,그리고 그 집은 깨끗하고 주인은 매우 친절하다,"{'label': 4.3, 'real-label': 4.333333333333333, 'binary-label': 1}",1,0.86,4.3
버스 노선을 잘 검색해 보시길 권합니다,예를 들어 겨울을 이용하면 차가운 바닥이 생기기 때문에 두꺼운 슬리버를 가져와야 한다.,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
베트남의 야경은 정말 시원하다,베트남의 야경은 정말 시원하다,"{'label': 4.2, 'real-label': 4.166666666666667, 'binary-label': 1}",1,0.8400000000000001,4.2
옆집 손님은 성별이 다르긴 했지만 조금 걱정이 됐다.,다음 손님의 성별이 다를까 봐 두렵다. 나는 조금 걱정이 되었다,"{'label': 2.7, 'real-label': 2.666666666666667, 'binary-label': 0}",0,0.54,2.7
여기에 베이비붐 은퇴가 본격화되면서 2011년 40만명에 불과했던 60세 인구는 연간 90만명 이상으로 확대될 것으로 예상된다.,이는 코로나19의 장기 전환이 경제활동을 중단하는 대신 대체 소비로 이어지는 데 따른 것으로 분석된다.,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
정부는 이번 서울시위 외에도 도시 항공 운송을 위한 체계적인 시범사업에 대한 근로자 자격 연구를 추진하고 있다.,이는 시스템과 메뉴를 바탕으로 체계적인 반응으로 볼 수 있다.,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
바깥에서 보이는 것보다 내부 공간이 훨씬 좋았다.,인테리어는 외부보다 훨씬 좋았다,"{'label': 3.8, 'real-label': 3.8, 'binary-label': 1}",1,0.76,3.8
다만 화장실에는 불이익이 있다.,그러나 화장실에서는 조금 냄새가 난다는 단점이 있다.,"{'label': 3.4, 'real-label': 3.428571428571428, 'binary-label': 1}",1,0.6799999999999999,3.4
친근한 오래된 호스트지만 좋은 방,친근한 호스트인 낡은 건물이지만 방이 좋다.,"{'label': 3.9, 'real-label': 3.857142857142857, 'binary-label': 1}",1,0.78,3.9
일본에서 통제 중인 영역에 우편물을 보내는 것은 금지된다.,지메일 계정의 비밀번호를 자주 바꾸지 마세요,"{'label': 0.2, 'real-label': 0.2, 'binary-label': 0}",0,0.04,0.2
스카하이와 난루구 상이 걸을 수 있을 정도로 가깝다.,인근 관광지로 가는 곳이 멋진 곳이다.,"{'label': 1.5, 'real-label': 1.5, 'binary-label': 0}",0,0.3,1.5
문화체육관광부는 한국출판문화산업진흥원과 함께 오는 5일 오후 2시 코로나 시대 인간과 기술을 주제로 인간기술포럼 개막을 개최한다.,문화체육관광부가 18일 넥슨아레나에서 게임산업 홍보와 올바른 게임문화 확산을 위한 대토론회를 개최한다.,"{'label': 0.7000000000000001, 'real-label': 0.7142857142857141, 'binary-label': 0}",0,0.14,0.7000000000000001
이번 회의는 한국인 19대응 지원 대책에 대한 종합검사 2부에서 코로나 후보 대비를 위한 정책토론회로 1부 차원에서 열렸다.,이날 회의는 코로나 19대책 1부에 대한 종합적인 점검과 2차 후 교로나 정책 상담이 진행됐다.,"{'label': 4.0, 'real-label': 4.0, 'binary-label': 1}",1,0.8,4.0
마드리드에 갈 일이 또 있다면 다시 이곳에 머물러야 할 것이다.,다음에 니포리에 가면 뒤로 물러서야 할 것이다,"{'label': 2.2, 'real-label': 2.166666666666667, 'binary-label': 0}",0,0.44000000000000006,2.2
이번에는 세탁기를 쓰지 마세요,세탁기를 돌리지 마세요,"{'label': 2.6, 'real-label': 2.6, 'binary-label': 0}",0,0.52,2.6
주차장에 있는 아침식사는 모두 아주 좋았다,와이파이 수건은 모두 좋았다,"{'label': 1.4, 'real-label': 1.428571428571429, 'binary-label': 0}",0,0.27999999999999997,1.4
세비야의 전통적인 감각이 담긴 아름다운 집이었다.,전통적인 세빌라 느낌이 담긴 아름다운 집이었다.,"{'label': 4.1, 'real-label': 4.142857142857143, 'binary-label': 1}",1,0.82,4.1
식기세척기로 그 그릇을 씻는 법을 말해줘,식기세척기로 그 그릇을 씻는 법을 말해줘,"{'label': 4.2, 'real-label': 4.2, 'binary-label': 1}",1,0.8400000000000001,4.2
쿠폰을 끊지 마세요,쿠팡 이메일을 차단하지 마세요,"{'label': 3.6, 'real-label': 3.6, 'binary-label': 1}",1,0.72,3.6
시작 날짜 산의 나뭇잎 등을 알려줘 나장산,노란색이 되면 밖에 나가지 않도록 해라,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
세탁기를 쓰지 마세요.,세탁기가 작동하게 하지 마세요.,"{'label': 4.2, 'real-label': 4.166666666666667, 'binary-label': 1}",1,0.8400000000000001,4.2
잠이 많이 드는 것은 조금 힘들다,잠을 좀 자기 힘들 것 같아,"{'label': 4.1, 'real-label': 4.142857142857143, 'binary-label': 1}",1,0.82,4.1
관광객이 아니라면 망설임 없이 추천한다.,관광객이 아니라면 주저하지 마세요,"{'label': 3.8, 'real-label': 3.8, 'binary-label': 1}",1,0.76,3.8
여름이 아닌 겨울철 난방에 적합한 온도가 무엇인지 알 수 있다.,거실 대신 로봇 청소기를 어떻게 해야 할지 아세요 ,"{'label': 0.2, 'real-label': 0.16666666666666602, 'binary-label': 0}",0,0.04,0.2
예약 장소는 실제 숙박시설과 다를 수 있다.,숙소 실제 위치와는 예약이 다를 수 있다.,"{'label': 4.0, 'real-label': 4.0, 'binary-label': 1}",1,0.8,4.0
두 사람이 집에 머물 불편함은 없다.,두 사람이 집에 있을 때 불편함은 없다,"{'label': 4.5, 'real-label': 4.5, 'binary-label': 1}",1,0.9,4.5
도쿄의 날씨가 궁금하다.,내일 비가 올지 알려주세요,"{'label': 0.0, 'real-label': 0.0, 'binary-label': 0}",0,0.0,0.0
파리에서 5박을 보내는 것은 매우 의미 있는 순간이었다,파리에서 5박이 아주 의미 있는 순간이었다.,"{'label': 4.1, 'real-label': 4.142857142857143, 'binary-label': 1}",1,0.82,4.1
그 교수는 이메일로 당신을 부르지 않는다,트위치는 지메일 연결을 제공하는 서비스다.,"{'label': 0.30000000000000004, 'real-label': 0.33333333333333304, 'binary-label': 0}",0,0.06000000000000001,0.30000000000000004
그 지역은 습하고 제습기가 필수적이다,지역이 습하기 때문에 제습기가 필수적이다.,"{'label': 4.5, 'real-label': 4.5, 'binary-label': 1}",1,0.9,4.5
24일 법무부에 따르면 조만간 체류기간이 만료되는 등록된 외국인은 약 13만6 000명에 달한다.,24일 법무부에 따르면 외국인 등록자는 곧 13만6 000명이 만료된다.,"{'label': 4.2, 'real-label': 4.2, 'binary-label': 1}",1,0.8400000000000001,4.2
그 호텔 주변은 조용한 곳이다,주거지역이라 조용하다,"{'label': 3.9, 'real-label': 3.857142857142857, 'binary-label': 1}",1,0.78,3.9
계곡에 들어가는 것은 비가 오면 금지된다,비가 오면 계곡에서 텐트를 덮을 수 없다,"{'label': 4.2, 'real-label': 4.166666666666667, 'binary-label': 1}",1,0.8400000000000001,4.2
중국에서는 10만 건이 넘는 새로운 대장균이 발생했다.,60세 이상 취업자 수가 37만7000명 증가했다.,"{'label': 0.2, 'real-label': 0.2, 'binary-label': 0}",0,0.04,0.2
